id,siruta,numar,adresa,tip,denumire,test,localitate,adresa_full,icon_url
9672,34707,"152",Calea Dejului 152,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 152 (Sieu Magherus),
9671,34707,"156",Calea Dejului 156,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 156 (Sieu Magherus),
9670,34707,"162",Calea Dejului 162,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 162 (Sieu Magherus),
9669,34707,"164",Calea Dejului 164,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 164 (Sieu Magherus),
9668,34707,"166",Calea Dejului 166,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 166 (Sieu Magherus),
9667,34707,"170",Calea Dejului 170,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 170 (Sieu Magherus),
9666,34707,"172",Calea Dejului 172,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 172 (Sieu Magherus),
9665,34707,"174",Calea Dejului 174,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 174 (Sieu Magherus),
9664,34707,"176",Calea Dejului 176,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 176 (Sieu Magherus),
9663,34707,"178",Calea Dejului 178,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 178 (Sieu Magherus),
9662,34707,"182",Calea Dejului 182,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 182 (Sieu Magherus),
9661,34707,"186",Calea Dejului 186,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 186 (Sieu Magherus),
9660,34707,"192",Calea Dejului 192,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 192 (Sieu Magherus),
9659,34707,"198",Calea Dejului 198,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 198 (Sieu Magherus),
9658,34707,"204",Calea Dejului 204,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 204 (Sieu Magherus),
9657,34707,"206",Calea Dejului 206,Strada,Calea Dejului,,Podirei,Calea Dejului 206 (Podirei),
9656,34707,206 A,Calea Dejului 206 A,Strada,Calea Dejului,,Podirei,Calea Dejului 206 A (Podirei),
9655,34707,"3",Calea Dejului 3,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 3 (Sieu Magherus),
9654,34707,"5",Calea Dejului 5,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 5 (Sieu Magherus),
9653,34707,"7",Calea Dejului 7,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 7 (Sieu Magherus),
9652,34707,"13",Calea Dejului 13,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 13 (Sieu Magherus),
9651,34707,"15",Calea Dejului 15,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 15 (Sieu Magherus),
9650,34707,"17",Calea Dejului 17,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 17 (Sieu Magherus),
9649,34707,"19",Calea Dejului 19,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 19 (Sieu Magherus),
9648,34707,"21",Calea Dejului 21,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 21 (Sieu Magherus),
9647,34707,"23",Calea Dejului 23,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 23 (Sieu Magherus),
9646,34707,"25",Calea Dejului 25,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 25 (Sieu Magherus),
9645,34707,"27",Calea Dejului 27,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 27 (Sieu Magherus),
9644,34707,"29",Calea Dejului 29,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 29 (Sieu Magherus),
9643,34707,"31",Calea Dejului 31,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 31 (Sieu Magherus),
9642,34707,"33",Calea Dejului 33,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 33 (Sieu Magherus),
9641,34707,"35",Calea Dejului 35,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 35 (Sieu Magherus),
9640,34707,37 A,Calea Dejului 37 A,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 37 A (Sieu Magherus),
9639,34707,"37",Calea Dejului 37,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 37 (Sieu Magherus),
9638,34707,"39",Calea Dejului 39,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 39 (Sieu Magherus),
9637,34707,"41",Calea Dejului 41,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 41 (Sieu Magherus),
9636,34707,"43",Calea Dejului 43,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 43 (Sieu Magherus),
9635,34707,"45",Calea Dejului 45,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 45 (Sieu Magherus),
9634,34707,"47",Calea Dejului 47,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 47 (Sieu Magherus),
9633,34707,"49",Calea Dejului 49,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 49 (Sieu Magherus),
9632,34707,"51",Calea Dejului 51,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 51 (Sieu Magherus),
9631,34707,"53",Calea Dejului 53,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 53 (Sieu Magherus),
9630,34707,"55",Calea Dejului 55,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 55 (Sieu Magherus),
9629,34707,"57",Calea Dejului 57,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 57 (Sieu Magherus),
9595,34707,"123",Calea Dejului 123,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 123 (Sieu Magherus),
9594,34707,"125",Calea Dejului 125,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 125 (Sieu Magherus),
9593,34707,"127",Calea Dejului 127,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 127 (Sieu Magherus),
9592,34707,"129",Calea Dejului 129,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 129 (Sieu Magherus),
9591,34707,"131",Calea Dejului 131,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 131 (Sieu Magherus),
9590,34707,"133",Calea Dejului 133,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 133 (Sieu Magherus),
9589,34707,"137",Calea Dejului 137,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 137 (Sieu Magherus),
9588,34707,"139",Calea Dejului 139,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 139 (Sieu Magherus),
9587,34707,"141",Calea Dejului 141,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 141 (Sieu Magherus),
9586,34707,"143",Calea Dejului 143,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 143 (Sieu Magherus),
9585,34707,"145",Calea Dejului 145,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 145 (Sieu Magherus),
9584,34707,"151",Calea Dejului 151,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 151 (Sieu Magherus),
9583,34707,"153",Calea Dejului 153,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 153 (Sieu Magherus),
9582,34707,"155",Calea Dejului 155,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 155 (Sieu Magherus),
9581,34707,"157",Calea Dejului 157,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 157 (Sieu Magherus),
9580,34707,"159",Calea Dejului 159,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 159 (Sieu Magherus),
9579,34707,"161",Calea Dejului 161,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 161 (Sieu Magherus),
9578,34707,"167",Calea Dejului 167,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 167 (Sieu Magherus),
9577,34707,"169",Calea Dejului 169,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 169 (Sieu Magherus),
9576,34743,"1",Calea Dejului 1,Strada,Calea Dejului,,Podirei,Calea Dejului 1 (Podirei),
9575,34743,"3",Calea Dejului 3,Strada,Calea Dejului,,Podirei,Calea Dejului 3 (Podirei),
9574,34743,"5",Calea Dejului 5,Strada,Calea Dejului,,Podirei,Calea Dejului 5 (Podirei),
9573,34743,"9",Calea Dejului 9,Strada,Calea Dejului,,Podirei,Calea Dejului 9 (Podirei),
9572,34743,"11",Calea Dejului 11,Strada,Calea Dejului,,Podirei,Calea Dejului 11 (Podirei),
9571,34743,"19",Calea Dejului 19,Strada,Calea Dejului,,Podirei,Calea Dejului 19 (Podirei),
9570,34743,"29",Calea Dejului 29,Strada,Calea Dejului,,Podirei,Calea Dejului 29 (Podirei),
9569,34743,"31",Calea Dejului 31,Strada,Calea Dejului,,Podirei,Calea Dejului 31 (Podirei),
9568,34743,"37",Calea Dejului 37,Strada,Calea Dejului,,Podirei,Calea Dejului 37 (Podirei),
9567,34743,"39",Calea Dejului 39,Strada,Calea Dejului,,Podirei,Calea Dejului 39 (Podirei),
9566,34743,"41",Calea Dejului 41,Strada,Calea Dejului,,Podirei,Calea Dejului 41 (Podirei),
9565,34743,47 A,Calea Dejului 47 A,Strada,Calea Dejului,,Podirei,Calea Dejului 47 A (Podirei),
9564,34743,"47",Calea Dejului 47,Strada,Calea Dejului,,Podirei,Calea Dejului 47 (Podirei),
9563,34743,"49",Calea Dejului 49,Strada,Calea Dejului,,Podirei,Calea Dejului 49 (Podirei),
9562,34743,"51",Calea Dejului 51,Strada,Calea Dejului,,Podirei,Calea Dejului 51 (Podirei),
9561,34743,"53",Calea Dejului 53,Strada,Calea Dejului,,Podirei,Calea Dejului 53 (Podirei),
9560,34743,"55",Calea Dejului 55,Strada,Calea Dejului,,Podirei,Calea Dejului 55 (Podirei),
9559,34743,"57",Calea Dejului 57,Strada,Calea Dejului,,Podirei,Calea Dejului 57 (Podirei),
9558,34743,"59",Calea Dejului 59,Strada,Calea Dejului,,Podirei,Calea Dejului 59 (Podirei),
9557,34743,"63",Calea Dejului 63,Strada,Calea Dejului,,Podirei,Calea Dejului 63 (Podirei),
9556,34743,"67",Calea Dejului 67,Strada,Calea Dejului,,Podirei,Calea Dejului 67 (Podirei),
9535,34743,"22",Calea Dejului 22,Strada,Calea Dejului,,Podirei,Calea Dejului 22 (Podirei),
9534,34743,"26",Calea Dejului 26,Strada,Calea Dejului,,Podirei,Calea Dejului 26 (Podirei),
9533,34743,"28",Calea Dejului 28,Strada,Calea Dejului,,Podirei,Calea Dejului 28 (Podirei),
9532,34743,"32",Calea Dejului 32,Strada,Calea Dejului,,Podirei,Calea Dejului 32 (Podirei),
9531,34743,"34",Calea Dejului 34,Strada,Calea Dejului,,Podirei,Calea Dejului 34 (Podirei),
9530,34743,"36",Calea Dejului 36,Strada,Calea Dejului,,Podirei,Calea Dejului 36 (Podirei),
9529,34734,"2",Calea Dejului 2,Strada,Calea Dejului,,,Calea Dejului 2 (),
9528,34734,"4",Calea Dejului 4,Strada,Calea Dejului,,,Calea Dejului 4 (),
9527,34734,"8",Calea Dejului 8,Strada,Calea Dejului,,,Calea Dejului 8 (),
9526,34734,"10",Calea Dejului 10,Strada,Calea Dejului,,,Calea Dejului 10 (),
9525,34734,"14",Calea Dejului 14,Strada,Calea Dejului,,Crainimat,Calea Dejului 14 (Crainimat),
9524,34734,"16",Calea Dejului 16,Strada,Calea Dejului,,Crainimat,Calea Dejului 16 (Crainimat),
9523,34734,"18",Calea Dejului 18,Strada,Calea Dejului,,Crainimat,Calea Dejului 18 (Crainimat),
9522,34734,"20",Calea Dejului 20,Strada,Calea Dejului,,Crainimat,Calea Dejului 20 (Crainimat),
9521,34734,"22",Calea Dejului 22,Strada,Calea Dejului,,Crainimat,Calea Dejului 22 (Crainimat),
9520,34734,"24",Calea Dejului 24,Strada,Calea Dejului,,Crainimat,Calea Dejului 24 (Crainimat),
9519,34734,"26",Calea Dejului 26,Strada,Calea Dejului,,Crainimat,Calea Dejului 26 (Crainimat),
9518,34734,"28",Calea Dejului 28,Strada,Calea Dejului,,Crainimat,Calea Dejului 28 (Crainimat),
9517,34734,"30",Calea Dejului 30,Strada,Calea Dejului,,Crainimat,Calea Dejului 30 (Crainimat),
9516,34734,"36",Calea Dejului 36,Strada,Calea Dejului,,Crainimat,Calea Dejului 36 (Crainimat),
9515,34734,"38",Calea Dejului 38,Strada,Calea Dejului,,Crainimat,Calea Dejului 38 (Crainimat),
9514,34734,"40",Calea Dejului 40,Strada,Calea Dejului,,Crainimat,Calea Dejului 40 (Crainimat),
9513,34734,"42",Calea Dejului 42,Strada,Calea Dejului,,Crainimat,Calea Dejului 42 (Crainimat),
9512,34734,"44",Calea Dejului 44,Strada,Calea Dejului,,Crainimat,Calea Dejului 44 (Crainimat),
9511,34734,"46",Calea Dejului 46,Strada,Calea Dejului,,Crainimat,Calea Dejului 46 (Crainimat),
9510,34734,"48",Calea Dejului 48,Strada,Calea Dejului,,Crainimat,Calea Dejului 48 (Crainimat),
9509,34734,"50",Calea Dejului 50,Strada,Calea Dejului,,Crainimat,Calea Dejului 50 (Crainimat),
9508,34734,"54",Calea Dejului 54,Strada,Calea Dejului,,Crainimat,Calea Dejului 54 (Crainimat),
9507,34734,"56",Calea Dejului 56,Strada,Calea Dejului,,Crainimat,Calea Dejului 56 (Crainimat),
9506,34734,"58",Calea Dejului 58,Strada,Calea Dejului,,Crainimat,Calea Dejului 58 (Crainimat),
9505,34734,"60",Calea Dejului 60,Strada,Calea Dejului,,Crainimat,Calea Dejului 60 (Crainimat),
9504,34734,"62",Calea Dejului 62,Strada,Calea Dejului,,Crainimat,Calea Dejului 62 (Crainimat),
9503,34734,"66",Calea Dejului 66,Strada,Calea Dejului,,Crainimat,Calea Dejului 66 (Crainimat),
9502,34734,"64",Calea Dejului 64,Strada,Calea Dejului,,Crainimat,Calea Dejului 64 (Crainimat),
9501,34734,"68",Calea Dejului 68,Strada,Calea Dejului,,Crainimat,Calea Dejului 68 (Crainimat),
9500,34734,"70",Calea Dejului 70,Strada,Calea Dejului,,Crainimat,Calea Dejului 70 (Crainimat),
9499,34734,"72",Calea Dejului 72,Strada,Calea Dejului,,Crainimat,Calea Dejului 72 (Crainimat),
9498,34734,"74",Calea Dejului 74,Strada,Calea Dejului,,Crainimat,Calea Dejului 74 (Crainimat),
9497,34734,"76",Calea Dejului 76,Strada,Calea Dejului,,Crainimat,Calea Dejului 76 (Crainimat),
9496,34734,"78",Calea Dejului 78,Strada,Calea Dejului,,Crainimat,Calea Dejului 78 (Crainimat),
9495,34734,"80",Calea Dejului 80,Strada,Calea Dejului,,Crainimat,Calea Dejului 80 (Crainimat),
9494,34734,"82",Calea Dejului 82,Strada,Calea Dejului,,Crainimat,Calea Dejului 82 (Crainimat),
9493,34734,"84",Calea Dejului 84,Strada,Calea Dejului,,Crainimat,Calea Dejului 84 (Crainimat),
9492,34734,"86",Calea Dejului 86,Strada,Calea Dejului,,Crainimat,Calea Dejului 86 (Crainimat),
9491,34734,"88",Calea Dejului 88,Strada,Calea Dejului,,Crainimat,Calea Dejului 88 (Crainimat),
9490,34734,90 A,Calea Dejului 90 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 90 A (Crainimat),
9489,34734,"90",Calea Dejului 90,Strada,Calea Dejului,,Crainimat,Calea Dejului 90 (Crainimat),
9488,34734,"92",Calea Dejului 92,Strada,Calea Dejului,,Crainimat,Calea Dejului 92 (Crainimat),
9487,34734,"94",Calea Dejului 94,Strada,Calea Dejului,,Crainimat,Calea Dejului 94 (Crainimat),
9486,34734,"100",Calea Dejului 100,Strada,Calea Dejului,,Crainimat,Calea Dejului 100 (Crainimat),
9485,34734,"102",Calea Dejului 102,Strada,Calea Dejului,,Crainimat,Calea Dejului 102 (Crainimat),
9484,34734,102 A,Calea Dejului 102 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 102 A (Crainimat),
9483,34734,"104",Calea Dejului 104,Strada,Calea Dejului,,Crainimat,Calea Dejului 104 (Crainimat),
9482,34734,"106",Calea Dejului 106,Strada,Calea Dejului,,Crainimat,Calea Dejului 106 (Crainimat),
9481,34734,"108",Calea Dejului 108,Strada,Calea Dejului,,Crainimat,Calea Dejului 108 (Crainimat),
9480,34734,"110",Calea Dejului 110,Strada,Calea Dejului,,Crainimat,Calea Dejului 110 (Crainimat),
9479,34734,"112",Calea Dejului 112,Strada,Calea Dejului,,Crainimat,Calea Dejului 112 (Crainimat),
9478,34734,112 A,Calea Dejului 112 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 112 A (Crainimat),
9477,34734,"114",Calea Dejului 114,Strada,Calea Dejului,,Crainimat,Calea Dejului 114 (Crainimat),
9476,34734,114 A,Calea Dejului 114 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 114 A (Crainimat),
9475,34734,"118",Calea Dejului 118,Strada,Calea Dejului,,Crainimat,Calea Dejului 118 (Crainimat),
9474,34734,"120",Calea Dejului 120,Strada,Calea Dejului,,Crainimat,Calea Dejului 120 (Crainimat),
9473,34734,"122",Calea Dejului 122,Strada,Calea Dejului,,Crainimat,Calea Dejului 122 (Crainimat),
9472,34734,"124",Calea Dejului 124,Strada,Calea Dejului,,Crainimat,Calea Dejului 124 (Crainimat),
9471,34734,"126",Calea Dejului 126,Strada,Calea Dejului,,Crainimat,Calea Dejului 126 (Crainimat),
9470,34734,"128",Calea Dejului 128,Strada,Calea Dejului,,Crainimat,Calea Dejului 128 (Crainimat),
9469,34734,"130",Calea Dejului 130,Strada,Calea Dejului,,Crainimat,Calea Dejului 130 (Crainimat),
9468,34734,130 A,Calea Dejului 130 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 130 A (Crainimat),
9467,34734,130 C,Calea Dejului 130 C,Strada,Calea Dejului,,Crainimat,Calea Dejului 130 C (Crainimat),
9466,34734,130 D,Calea Dejului 130 D,Strada,Calea Dejului,,Crainimat,Calea Dejului 130 D (Crainimat),
9465,34734,130 E,Calea Dejului 130 E,Strada,Calea Dejului,,Crainimat,Calea Dejului 130 E (Crainimat),
9464,34734,130 B,Calea Dejului 130 B,Strada,Calea Dejului,,Crainimat,Calea Dejului 130 B (Crainimat),
9463,34734,"132",Calea Dejului 132,Strada,Calea Dejului,,Crainimat,Calea Dejului 132 (Crainimat),
9462,34734,"134",Calea Dejului 134,Strada,Calea Dejului,,Crainimat,Calea Dejului 134 (Crainimat),
9461,34734,134 A,Calea Dejului 134 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 134 A (Crainimat),
9460,34734,"136",Calea Dejului 136,Strada,Calea Dejului,,Crainimat,Calea Dejului 136 (Crainimat),
9459,34734,136 B,Calea Dejului 136 B,Strada,Calea Dejului,,Crainimat,Calea Dejului 136 B (Crainimat),
9458,34734,"144",Calea Dejului 144,Strada,Calea Dejului,,Crainimat,Calea Dejului 144 (Crainimat),
9457,34734,"148",Calea Dejului 148,Strada,Calea Dejului,,Crainimat,Calea Dejului 148 (Crainimat),
9456,34734,"150",Calea Dejului 150,Strada,Calea Dejului,,Crainimat,Calea Dejului 150 (Crainimat),
9455,34734,144 A,Calea Dejului 144 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 144 A (Crainimat),
9454,34734,"146",Calea Dejului 146,Strada,Calea Dejului,,Crainimat,Calea Dejului 146 (Crainimat),
9453,34734,"152",Calea Dejului 152,Strada,Calea Dejului,,Crainimat,Calea Dejului 152 (Crainimat),
9452,34734,"156",Calea Dejului 156,Strada,Calea Dejului,,Crainimat,Calea Dejului 156 (Crainimat),
9451,34734,156 A,Calea Dejului 156 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 156 A (Crainimat),
9450,34734,"158",Calea Dejului 158,Strada,Calea Dejului,,Crainimat,Calea Dejului 158 (Crainimat),
9449,34734,"160",Calea Dejului 160,Strada,Calea Dejului,,Crainimat,Calea Dejului 160 (Crainimat),
9448,34734,160 A,Calea Dejului 160 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 160 A (Crainimat),
9447,34734,160 B,Calea Dejului 160 B,Strada,Calea Dejului,,Crainimat,Calea Dejului 160 B (Crainimat),
9446,34734,160 C,Calea Dejului 160 C,Strada,Calea Dejului,,Crainimat,Calea Dejului 160 C (Crainimat),
9445,34734,"162",Calea Dejului 162,Strada,Calea Dejului,,Crainimat,Calea Dejului 162 (Crainimat),
9444,34734,"164",Calea Dejului 164,Strada,Calea Dejului,,Crainimat,Calea Dejului 164 (Crainimat),
9443,34734,"1",Calea Dejului 1,Strada,Calea Dejului,,Crainimat,Calea Dejului 1 (Crainimat),
9442,34734,"3",Calea Dejului 3,Strada,Calea Dejului,,Crainimat,Calea Dejului 3 (Crainimat),
9441,34734,"5",Calea Dejului 5,Strada,Calea Dejului,,Crainimat,Calea Dejului 5 (Crainimat),
9440,34734,"9",Calea Dejului 9,Strada,Calea Dejului,,Crainimat,Calea Dejului 9 (Crainimat),
9439,34734,"11",Calea Dejului 11,Strada,Calea Dejului,,Crainimat,Calea Dejului 11 (Crainimat),
9438,34734,"13",Calea Dejului 13,Strada,Calea Dejului,,Crainimat,Calea Dejului 13 (Crainimat),
9437,34734,"15",Calea Dejului 15,Strada,Calea Dejului,,Crainimat,Calea Dejului 15 (Crainimat),
9436,34734,"21",Calea Dejului 21,Strada,Calea Dejului,,Crainimat,Calea Dejului 21 (Crainimat),
9435,34734,21 A,Calea Dejului 21 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 21 A (Crainimat),
9434,34734,21 B,Calea Dejului 21 B,Strada,Calea Dejului,,Crainimat,Calea Dejului 21 B (Crainimat),
9433,34734,21 C,Calea Dejului 21 C,Strada,Calea Dejului,,Crainimat,Calea Dejului 21 C (Crainimat),
9432,34734,"23",Calea Dejului 23,Strada,Calea Dejului,,Crainimat,Calea Dejului 23 (Crainimat),
9431,34734,"25",Calea Dejului 25,Strada,Calea Dejului,,Crainimat,Calea Dejului 25 (Crainimat),
9430,34734,25 B,Calea Dejului 25 B,Strada,Calea Dejului,,Crainimat,Calea Dejului 25 B (Crainimat),
9429,34734,"27",Calea Dejului 27,Strada,Calea Dejului,,Crainimat,Calea Dejului 27 (Crainimat),
9428,34734,"29",Calea Dejului 29,Strada,Calea Dejului,,Crainimat,Calea Dejului 29 (Crainimat),
9427,34734,29 A,Calea Dejului 29 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 29 A (Crainimat),
9426,34734,"33",Calea Dejului 33,Strada,Calea Dejului,,Crainimat,Calea Dejului 33 (Crainimat),
9425,34734,"35",Calea Dejului 35,Strada,Calea Dejului,,Crainimat,Calea Dejului 35 (Crainimat),
9424,34734,"41",Calea Dejului 41,Strada,Calea Dejului,,Crainimat,Calea Dejului 41 (Crainimat),
9423,34734,"43",Calea Dejului 43,Strada,Calea Dejului,,Crainimat,Calea Dejului 43 (Crainimat),
9422,34734,"49",Calea Dejului 49,Strada,Calea Dejului,,Crainimat,Calea Dejului 49 (Crainimat),
9421,34734,49 A,Calea Dejului 49 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 49 A (Crainimat),
9420,34734,"53",Calea Dejului 53,Strada,Calea Dejului,,Crainimat,Calea Dejului 53 (Crainimat),
9419,34734,"55",Calea Dejului 55,Strada,Calea Dejului,,Crainimat,Calea Dejului 55 (Crainimat),
9418,34734,"57",Calea Dejului 57,Strada,Calea Dejului,,Crainimat,Calea Dejului 57 (Crainimat),
9417,34734,"59",Calea Dejului 59,Strada,Calea Dejului,,Crainimat,Calea Dejului 59 (Crainimat),
9416,34734,"61",Calea Dejului 61,Strada,Calea Dejului,,Crainimat,Calea Dejului 61 (Crainimat),
9415,34734,"63",Calea Dejului 63,Strada,Calea Dejului,,Crainimat,Calea Dejului 63 (Crainimat),
9414,34734,"65",Calea Dejului 65,Strada,Calea Dejului,,Crainimat,Calea Dejului 65 (Crainimat),
9413,34734,"67",Calea Dejului 67,Strada,Calea Dejului,,Crainimat,Calea Dejului 67 (Crainimat),
9412,34734,"69",Calea Dejului 69,Strada,Calea Dejului,,Crainimat,Calea Dejului 69 (Crainimat),
9411,34734,69 A,Calea Dejului 69 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 69 A (Crainimat),
9410,34734,"71",Calea Dejului 71,Strada,Calea Dejului,,Crainimat,Calea Dejului 71 (Crainimat),
9409,34734,"73",Calea Dejului 73,Strada,Calea Dejului,,Crainimat,Calea Dejului 73 (Crainimat),
9408,34734,"75",Calea Dejului 75,Strada,Calea Dejului,,Crainimat,Calea Dejului 75 (Crainimat),
9407,34734,"77",Calea Dejului 77,Strada,Calea Dejului,,Crainimat,Calea Dejului 77 (Crainimat),
9406,34734,"79",Calea Dejului 79,Strada,Calea Dejului,,Crainimat,Calea Dejului 79 (Crainimat),
9405,34734,"81",Calea Dejului 81,Strada,Calea Dejului,,Crainimat,Calea Dejului 81 (Crainimat),
9404,34734,"85",Calea Dejului 85,Strada,Calea Dejului,,Crainimat,Calea Dejului 85 (Crainimat),
9403,34734,"87",Calea Dejului 87,Strada,Calea Dejului,,Crainimat,Calea Dejului 87 (Crainimat),
9402,34734,87 A,Calea Dejului 87 A,Strada,Calea Dejului,,Crainimat,Calea Dejului 87 A (Crainimat),
9401,34734,"89",Calea Dejului 89,Strada,Calea Dejului,,Crainimat,Calea Dejului 89 (Crainimat),
9400,34734,"91",Calea Dejului 91,Strada,Calea Dejului,,Crainimat,Calea Dejului 91 (Crainimat),
9399,34734,"93",Calea Dejului 93,Strada,Calea Dejului,,Crainimat,Calea Dejului 93 (Crainimat),
9398,34734,"95",Calea Dejului 95,Strada,Calea Dejului,,Crainimat,Calea Dejului 95 (Crainimat),
9397,34734,"97",Calea Dejului 97,Strada,Calea Dejului,,Crainimat,Calea Dejului 97 (Crainimat),
9396,34734,"103",Calea Dejului 103,Strada,Calea Dejului,,Crainimat,Calea Dejului 103 (Crainimat),
9395,34734,"113",Calea Dejului 113,Strada,Calea Dejului,,Crainimat,Calea Dejului 113 (Crainimat),
9394,34734,"115",Calea Dejului 115,Strada,Calea Dejului,,Crainimat,Calea Dejului 115 (Crainimat),
9393,34734,"119",Calea Dejului 119,Strada,Calea Dejului,,Crainimat,Calea Dejului 119 (Crainimat),
9392,34734,"125",Calea Dejului 125,Strada,Calea Dejului,,Crainimat,Calea Dejului 125 (Crainimat),
9390,34734,49 B,Calea Dejului 49 B,Strada,Calea Dejului,,Crainimat,Calea Dejului 49 B (Crainimat),
9372,34752,"34",Calea Teraplast 34,Strada,Calea Teraplast,,Saratel,Calea Teraplast 34 (Saratel),
9371,34752,"36",Calea Teraplast 36,Strada,Calea Teraplast,,Saratel,Calea Teraplast 36 (Saratel),
9370,34752,"38",Calea Teraplast 38,Strada,Calea Teraplast,,Saratel,Calea Teraplast 38 (Saratel),
9369,34752,38 A,Calea Teraplast 38 A,Strada,Calea Teraplast,,Saratel,Calea Teraplast 38 A (Saratel),
9368,34752,"40",Calea Teraplast 40,Strada,Calea Teraplast,,Saratel,Calea Teraplast 40 (Saratel),
9367,34752,"44",Calea Teraplast 44,Strada,Calea Teraplast,,Saratel,Calea Teraplast 44 (Saratel),
9366,34752,"46",Calea Teraplast 46,Strada,Calea Teraplast,,Saratel,Calea Teraplast 46 (Saratel),
9365,34752,"48",Calea Teraplast 48,Strada,Calea Teraplast,,Saratel,Calea Teraplast 48 (Saratel),
9364,34752,"52",Calea Teraplast 52,Strada,Calea Teraplast,,Saratel,Calea Teraplast 52 (Saratel),
9363,34752,"77",Calea Teraplast 77,Strada,Calea Teraplast,,Saratel,Calea Teraplast 77 (Saratel),
9362,34752,"75",Calea Teraplast 75,Strada,Calea Teraplast,,Saratel,Calea Teraplast 75 (Saratel),
9361,34752,"73",Calea Teraplast 73,Strada,Calea Teraplast,,Saratel,Calea Teraplast 73 (Saratel),
9360,34752,"71",Calea Teraplast 71,Strada,Calea Teraplast,,Saratel,Calea Teraplast 71 (Saratel),
